"Tipo de información","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles","Niveles"
"Fecha","SG8","SG255","SG117","SG256","SG1455","SG1459","SG78","SG617","SG618","SG619","SG620","SG621","SG1460","SG461","SG257","SG258","SG259","SG80","SG910","SG911","SG81","SG54","SG79","SG55","SG83","SG1454","SG263","SG264","SG62","SG63","SG361","SG266","SG267","SG460","SG261"
01/10/2016,3873458.6,698163.6,428106.8,270056.8,269837.3,219.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3175295.0,2658154.7,2238541.2,1176211.2,-3658.9,-1093.3,637895.8,353508.8,240004.4,113504.5,41733.1,3170.9,30773.6,419613.4,51014.6,6858.8,361716.3,23.8,517140.3,N/E,N/E
01/11/2016,4213198.6,750154.3,461641.5,288512.8,288293.2,219.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3463044.3,2890695.7,2457931.2,1278647.4,-3836.3,-1161.1,713805.0,387457.2,263545.6,123911.6,46024.1,3495.0,33500.0,432764.6,53703.1,7245.4,371768.3,47.7,572348.6,N/E,N/E
01/12/2016,4845530.3,789148.0,481006.4,308141.6,307920.4,221.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4056382.4,3263139.7,2715998.0,1425794.3,-4039.1,-1261.8,791700.2,411389.6,277263.9,134125.7,50553.4,3993.8,37867.5,547141.7,55605.9,7712.1,483776.0,47.7,793242.7,N/E,N/E
01/01/2017,406700.4,78163.7,41903.2,36260.5,36260.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328536.7,274996.3,257123.1,143724.1,-397.2,-96.9,75892.0,29850.4,17957.0,11893.4,4725.2,325.6,3099.9,17873.2,7291.0,1355.0,9227.2,0.0,53540.4,N/E,N/E
01/02/2017,758593.2,137620.5,56226.3,81394.2,81394.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620972.7,514170.2,482984.9,258158.3,-554.5,-148.7,148772.7,60624.1,34545.4,26078.7,9166.5,661.8,6304.7,31185.3,10338.3,1906.3,18940.8,0.0,106802.5,N/E,N/E
01/03/2017,1477812.0,201031.9,78818.1,122213.8,122211.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1276780.1,1112905.6,732528.7,420116.2,-719.8,-232.9,200634.3,87576.8,52260.8,35316.0,13277.6,998.4,10878.1,380376.9,25784.2,2612.4,351980.4,0.0,163874.5,N/E,N/E
01/04/2017,1911465.2,278963.8,117529.9,161433.9,161431.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632501.5,1411086.2,1012735.6,596149.8,-1000.3,-319.5,263092.9,122280.5,67252.2,55028.3,16639.6,1355.9,14536.8,398350.6,32737.7,3085.4,362527.5,0.0,221415.3,N/E,N/E
01/05/2017,2279025.6,350494.2,154520.2,195974.0,195971.6,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928531.5,1646644.3,1235620.8,712034.4,-1363.8,-389.1,331489.6,153753.9,86863.7,66890.2,20794.3,1727.6,17573.9,411023.4,36727.5,3537.8,370733.0,25.1,281887.2,N/E,N/E
01/06/2017,2655253.7,417152.0,181951.2,235200.8,235198.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238101.7,1893166.9,1468909.3,832397.9,-1386.5,-466.0,399955.2,189891.4,110026.0,79865.4,24885.8,2095.7,21535.7,424257.6,38835.0,4054.9,381342.6,25.1,344934.8,N/E,N/E
01/07/2017,3070428.1,495873.6,226383.3,269490.3,269488.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2574554.5,2167966.0,1722232.7,958951.9,-1470.3,-523.9,486010.5,222067.5,131609.0,90458.5,28978.8,2463.7,25754.6,445733.2,46056.0,4452.9,395199.1,25.1,406588.6,N/E,N/E
01/08/2017,3439227.7,558732.9,258231.5,300501.4,300498.9,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880494.8,2412472.9,1953780.9,1069449.9,-1586.7,-577.8,562883.4,257514.6,152193.8,105320.8,33880.5,2833.0,29384.1,458692.0,49021.7,5002.6,404642.6,25.1,468021.9,N/E,N/E
01/09/2017,3771441.5,590313.3,255035.0,335278.3,335275.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3181128.2,2651094.3,2177174.3,1185519.6,-1691.8,-611.4,637611.4,282426.8,166837.1,115589.6,38525.6,3202.7,32191.4,473920.0,51875.2,5569.4,416450.3,25.1,530033.9,N/E,N/E
01/10/2017,4148148.1,683923.4,317155.9,366767.5,366765.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3464224.7,2873428.1,2382280.0,1295644.3,-1719.7,-669.5,698167.2,308836.1,181934.8,126901.3,43489.2,3572.6,34959.8,491148.1,57165.7,6215.8,427741.5,25.1,590796.6,N/E,N/E
01/11/2017,4524690.0,749514.3,350747.6,398766.7,404295.0,-5528.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3775175.7,3122690.5,2600800.1,1421564.4,-1722.2,-693.5,752955.8,337721.4,198960.5,138760.9,48114.6,3950.3,38909.4,521890.3,59776.8,6673.3,455389.4,50.8,652485.2,N/E,N/E
01/12/2017,4947608.3,827150.0,389803.7,437346.3,442874.5,-5528.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4120458.4,3400724.0,2855056.9,1573765.8,-1648.4,-739.1,816048.1,367834.3,216498.7,151335.6,52330.2,4329.6,43136.5,545667.1,61305.0,7830.5,476480.8,50.8,719734.4,N/E,N/E
01/01/2018,465164.6,89233.0,51912.9,37320.2,37320.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375931.5,317796.8,298217.0,162593.9,41.5,-25.4,99012.4,28141.0,12601.8,15539.2,4976.3,375.9,3101.3,19579.9,8165.2,1881.0,9533.6,0.0,58134.7,N/E,N/E
01/02/2018,854393.2,150521.3,67965.1,82556.2,82556.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703872.0,577707.8,536572.6,285569.5,4.1,-67.3,173315.3,61012.0,27928.3,33083.7,9424.2,786.6,6528.2,41135.1,11589.0,2583.0,26963.2,0.0,126164.2,N/E,N/E
01/03/2018,1259408.1,228328.9,103614.7,124714.3,124714.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031079.2,851324.7,784411.7,437596.9,-159.6,-93.3,234440.0,87484.8,43064.0,44420.8,13586.0,1190.2,10366.7,66913.0,30166.5,3260.0,33486.5,0.0,179754.5,N/E,N/E
01/04/2018,1717138.1,323132.7,158076.5,165056.2,165056.3,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394005.5,1155697.1,1078279.0,626572.0,-254.7,-133.5,303196.3,114767.1,59342.5,55424.6,17468.2,1593.9,15069.7,77418.0,32747.1,4134.6,40536.3,0.0,238308.4,N/E,N/E
01/05/2018,2095375.5,398074.7,183122.6,214952.1,214952.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697300.8,1398765.0,1306361.4,743435.2,-252.9,-158.2,379938.0,139892.3,71615.5,68276.8,22006.7,1998.8,19501.6,92403.6,36530.3,4933.7,50913.4,26.3,298535.8,N/E,N/E
01/06/2018,2501989.2,475676.4,210251.0,265425.4,265425.5,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026312.8,1661671.6,1558076.7,877319.6,-309.4,-173.7,460854.3,165359.0,83780.2,81578.8,27612.9,2451.6,24962.4,103594.9,39127.2,5554.1,58861.1,52.5,364641.2,N/E,N/E
01/07/2018,3012953.6,567735.9,255784.4,311951.5,311952.6,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445217.7,2014028.0,1833151.9,1010470.4,-329.7,-200.3,558238.2,198196.1,98352.4,99843.7,33651.3,2944.7,30181.3,180876.1,47218.9,6195.8,127408.9,52.5,431189.7,N/E,N/E
01/08/2018,3416876.6,654165.4,294394.0,359771.4,359772.5,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762711.2,2261210.0,2067471.4,1132465.5,-247.8,-231.4,632191.0,224650.2,113895.1,110755.2,40412.8,3443.9,34787.1,193738.6,50233.7,7112.0,136340.3,52.5,501501.2,N/E,N/E
01/09/2018,3791499.5,713910.1,308472.6,405437.4,405437.6,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077589.5,2503397.5,2299285.9,1257354.6,-290.3,-240.0,702799.5,250265.9,128582.1,121683.9,46494.1,3963.2,38938.8,204111.6,53378.2,7786.0,142894.8,52.5,574192.0,N/E,N/E
01/10/2018,4220794.7,798008.2,345608.3,452399.9,452400.1,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422786.5,2771803.6,2545587.6,1379444.8,-324.0,-252.1,781593.9,281128.2,146971.8,134156.4,53352.7,4466.0,46178.2,226216.0,58974.5,8412.8,158776.2,52.5,650982.8,N/E,N/E
01/11/2018,4656130.7,885322.7,390659.6,494663.1,494663.3,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3770808.0,3047564.5,2790797.6,1503742.1,344.5,-611.6,856172.6,312982.4,165683.3,147299.0,59769.8,4968.8,53429.2,256766.9,62076.9,9113.7,185496.9,79.4,723243.5,N/E,N/E
01/12/2018,5115111.1,978368.7,436621.5,541747.2,541747.4,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4136742.4,3329879.7,3062334.2,1664552.0,318.5,-628.9,922238.3,347435.5,187666.0,159769.5,65542.6,5470.4,57405.7,267545.5,64305.7,9808.6,193351.7,79.4,806862.7,N/E,N/E
01/01/2019,445993.2,44457.4,-2240.3,46697.7,46697.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401535.9,339185.9,318497.4,172089.7,-64.7,-12.0,90664.8,45378.4,29690.7,15687.7,6272.2,507.0,3662.0,20688.5,8350.7,2498.7,9839.1,0.0,62350.0,N/E,N/E
01/02/2019,852474.5,105153.2,24203.1,80950.1,80950.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747321.4,619527.8,577751.5,306772.1,-98.6,-53.9,165682.7,85850.2,51714.0,34136.2,11812.7,1050.4,6735.9,41776.3,12677.9,3369.9,25728.6,0.0,127793.6,N/E,N/E
01/03/2019,1295375.1,179060.7,64186.9,114873.9,114873.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116314.4,923535.0,857996.4,464261.0,-223.6,-90.6,243418.4,121594.6,77382.5,44212.1,16836.2,1583.2,10617.2,65538.6,28902.6,4120.8,32515.3,0.0,192779.4,N/E,N/E
01/04/2019,1786348.6,263415.8,110492.2,152923.6,152881.3,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522932.8,1261985.8,1173501.2,668659.5,-209.9,-197.5,310232.8,155824.3,100450.9,55373.4,22023.4,2115.8,15052.9,88484.6,41891.2,5345.5,41247.9,0.0,260947.0,N/E,N/E
01/05/2019,2199437.7,342672.3,150174.9,192497.3,192454.9,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856765.4,1528698.7,1425768.2,786752.9,-219.6,-215.8,398535.2,192091.0,124385.3,67705.6,27387.3,2651.5,18785.6,102930.5,46152.3,6128.0,50622.8,27.4,328066.7,N/E,N/E
01/06/2019,2622499.0,412626.6,179182.4,233444.2,233401.7,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209872.4,1808321.3,1694056.8,927182.4,-216.9,-242.6,477932.7,228458.8,147873.6,80585.2,31959.8,3183.8,25798.7,114264.5,50196.2,6843.9,57183.3,41.1,401551.1,N/E,N/E
01/07/2019,3049747.1,482110.8,211929.6,270181.2,270138.7,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2567636.3,2094458.8,1958214.5,1051384.8,-223.8,-251.7,571041.8,265028.9,170436.2,94592.7,37590.8,3719.6,29924.2,136244.3,58894.8,7396.3,69898.3,54.8,473177.5,N/E,N/E
01/08/2019,3477567.6,543811.7,247294.7,296517.0,296474.7,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933755.9,2387240.1,2202585.8,1172689.0,-203.6,-258.5,638482.8,310173.5,196171.2,114002.3,43243.9,4253.5,34205.2,184654.3,62744.3,7967.8,113887.2,54.8,546515.8,N/E,N/E
01/09/2019,3976254.1,707351.5,377837.4,329514.1,329471.8,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3268902.7,2649016.2,2445465.5,1298507.4,-200.4,-296.5,710774.8,344690.3,218944.0,125746.3,49134.8,4422.7,38432.5,203550.6,66887.9,8530.1,128077.8,54.8,619886.5,N/E,N/E
01/10/2019,4367531.9,759459.1,395590.0,363869.1,363826.9,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3608072.7,2913011.4,2685266.0,1414319.9,-198.6,-313.1,784941.6,383893.9,246540.5,137353.4,54905.2,5068.2,42648.9,227745.4,75606.0,9144.0,142940.5,54.8,695061.4,N/E,N/E
01/11/2019,4841401.7,834249.2,436302.6,397946.5,397918.3,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4007152.5,3237263.8,2921494.4,1534149.7,-200.2,-399.6,855180.3,421015.6,271097.6,149918.0,59879.4,5626.1,46243.1,315769.4,79777.1,9613.0,226324.4,54.8,769888.7,N/E,N/E
01/12/2019,5384984.3,955697.6,523774.8,431922.8,431895.8,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4429286.7,3574157.3,3202623.7,1687218.0,-195.2,-404.8,933326.8,460495.6,297478.9,163016.7,64740.6,5803.1,51639.7,371533.6,82996.7,10414.7,278067.3,54.8,855129.4,N/E,N/E
01/01/2020,540282.6,55314.7,19182.3,36132.4,36132.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484967.9,421433.0,364600.7,178972.6,-9.5,-5.4,113123.0,62350.7,29430.2,32920.5,5336.8,529.6,4303.0,56832.3,9365.5,2323.4,45143.4,0.0,63534.9,N/E,N/E
01/02/2020,935109.9,96887.3,31158.8,65728.4,65728.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838222.6,703435.5,628353.6,314799.8,-116.6,-26.4,197882.9,95998.8,53646.1,42352.6,10222.2,1072.2,8520.7,75081.8,13671.0,3278.8,58132.0,0.0,134787.1,N/E,N/E
01/03/2020,1462933.8,135070.7,45269.0,89801.7,89797.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327863.1,1123689.2,1004729.3,542272.5,-140.4,-69.9,297757.9,131510.9,81954.9,49556.0,14564.4,1616.6,17217.4,118959.8,39375.7,3900.9,75683.3,0.0,204173.9,N/E,N/E
01/04/2020,1869263.7,157658.7,59814.8,97843.9,97811.9,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711604.9,1435364.4,1277818.0,696354.5,-171.8,-78.9,371660.5,166380.1,106622.6,59757.5,18851.4,2160.9,22661.4,157546.4,44888.9,4864.3,107793.2,0.0,276240.6,N/E,N/E
01/05/2020,2196150.9,185964.0,83966.2,101997.7,101953.2,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010187.0,1672577.4,1499407.7,820530.1,-178.3,-106.0,429365.3,194094.2,124603.2,69490.9,23354.7,2707.0,29640.7,173169.8,46483.3,5270.8,121415.7,0.0,337609.6,N/E,N/E
01/06/2020,2603054.3,249794.8,134824.5,114970.2,114917.5,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2353259.5,1943358.7,1748785.5,968068.0,-170.2,-191.6,489798.4,226130.3,146246.5,79883.9,27502.8,2898.4,34749.4,194573.2,48004.3,5687.7,140867.2,14.0,409900.8,N/E,N/E
01/07/2020,2998223.4,302176.2,173993.3,128182.8,128121.3,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2696047.2,2220326.8,2004163.3,1097763.9,-172.2,-210.8,567435.1,263747.7,172400.1,91347.6,32537.2,4163.6,38898.7,216163.5,54043.3,6208.5,155883.7,28.0,475720.4,N/E,N/E
01/08/2020,3508502.9,348328.9,203116.6,145212.3,145145.6,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3160174.0,2612330.9,2262441.1,1224364.4,-178.2,-213.6,647563.1,303532.3,197517.7,106014.6,37560.1,4710.7,45102.4,349889.8,56681.1,6559.9,286620.8,28.0,547843.1,N/E,N/E
01/09/2020,3888938.8,396542.5,232857.2,163685.2,163610.7,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3492396.3,2876787.6,2505076.7,1344195.3,-932.6,-229.3,719942.7,343110.0,222940.7,120169.3,42855.4,5255.0,50880.2,371710.9,60042.0,6982.3,304658.6,28.0,615608.7,N/E,N/E
01/10/2020,4295359.0,448741.7,267571.5,181170.3,181087.2,83.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3846617.3,3151932.6,2761629.0,1469077.8,-934.4,-233.6,803033.1,380960.8,247272.8,133688.0,48176.3,5800.4,55748.6,390303.7,65161.9,7495.0,317618.8,28.0,694684.7,N/E,N/E
01/11/2020,4734317.7,496490.2,298452.7,198037.5,197954.4,83.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4237827.4,3477670.9,3024189.2,1599783.2,-897.8,-242.3,886287.7,419840.6,272534.7,147305.9,53052.7,6347.8,60017.1,453481.7,69705.2,7888.1,375860.5,28.0,760156.5,N/E,N/E
01/12/2020,5339990.5,605859.3,407552.9,198306.4,198238.9,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4734131.2,3890194.4,3338875.5,1761600.9,-888.3,-251.6,987524.5,460673.9,299597.4,161076.5,57937.6,6901.6,65377.0,551318.9,72563.0,8512.3,470215.5,28.0,843936.7,N/E,N/E
01/01/2021,492461.1,48080.8,13274.8,34806.1,34806.4,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444380.2,382533.0,355562.5,180406.5,29.4,-3.8,115495.6,50861.0,24183.6,26677.4,4913.4,550.8,3309.7,26970.4,7039.4,1074.9,18856.1,0.0,61847.3,N/E,N/E
01/02/2021,927683.8,127238.4,69096.8,58141.6,58142.4,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800445.4,671880.9,620520.4,317021.1,33.5,-13.0,203366.8,81551.2,44571.3,36979.9,9985.8,1116.7,7458.3,51360.4,11797.3,1562.6,38000.5,0.0,128564.6,N/E,N/E
01/03/2021,1564333.8,204736.0,120379.1,84356.9,84456.8,-99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1359597.8,1164589.7,1024110.7,576914.0,50.0,-24.3,299731.6,113587.8,66104.0,47483.8,16139.9,1680.0,16031.6,140478.9,40392.6,2015.1,98071.2,0.0,195008.1,N/E,N/E
01/04/2021,2000122.5,271580.2,168265.7,103314.5,103414.6,-100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728542.4,1466236.3,1297633.4,714018.3,118.4,-39.6,387711.4,150942.4,91337.0,59605.4,21209.1,2247.4,21426.0,168602.8,46569.4,2621.8,119411.6,0.0,262306.1,N/E,N/E
01/05/2021,2456616.6,363679.1,217828.4,145850.7,145951.1,-100.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092937.5,1763258.6,1575783.8,861299.1,128.8,-46.5,472572.3,185583.8,113039.9,72543.9,26893.9,2847.1,26505.3,187474.8,52232.3,3102.3,132140.2,0.0,329678.9,N/E,N/E
01/06/2021,2931287.0,427138.2,266041.8,161096.4,161196.9,-100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504148.8,2100270.2,1856346.2,1006838.5,106.4,-72.1,559145.6,221324.2,134597.6,86726.6,32632.1,3447.1,32924.5,243924.0,56135.4,3571.1,184202.6,14.8,403878.6,N/E,N/E
01/07/2021,3409090.5,507517.0,319470.3,188046.7,188158.8,-112.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901573.5,2423277.2,2154183.6,1145557.6,178.0,-79.3,671462.9,254288.3,152713.8,101574.5,38905.7,4049.2,39821.2,269093.5,64682.7,4032.1,200349.0,29.7,478296.4,N/E,N/E
01/08/2021,3892600.7,609585.8,419082.2,190503.6,190616.4,-112.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3283014.9,2730813.0,2443418.8,1284282.8,183.5,-86.8,777171.7,286288.5,169609.8,116678.7,45502.4,4649.0,45427.7,287394.2,69844.1,4431.3,213089.1,29.7,552201.9,N/E,N/E
01/09/2021,4322296.1,686949.9,472419.4,214530.5,214643.4,-112.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3635346.2,3009443.4,2702217.4,1417062.0,180.3,-98.0,860273.9,316814.8,185416.9,131397.9,52490.7,5251.6,50242.1,307226.0,74519.8,5009.8,227666.7,29.7,625902.8,N/E,N/E
01/10/2021,4756804.8,776651.6,522469.2,254182.4,254301.2,-118.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980153.2,3281282.3,2955236.8,1548301.9,188.1,-117.6,943054.9,343108.9,196494.0,146614.9,60148.0,5863.8,54688.8,326045.6,80994.5,5477.8,239543.6,29.7,698870.8,N/E,N/E
01/11/2021,5251309.8,898662.9,610948.7,287714.2,287833.2,-119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352646.9,3579280.8,3211287.4,1683764.0,187.6,-127.0,1024376.0,370145.0,208322.1,161822.9,67858.2,6438.3,58645.3,367993.4,86908.2,5932.3,275123.2,29.7,773366.1,N/E,N/E
01/12/2021,5960944.6,1156487.0,791718.2,364768.8,364895.1,-126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4804457.6,3952225.6,3566748.3,1895442.9,199.7,-135.3,1123698.6,399154.2,222894.6,176259.6,75538.8,7019.1,65830.3,385477.3,90833.5,6782.0,287832.1,29.7,852232.0,N/E,N/E
01/01/2022,543249.3,69364.7,65819.5,3545.2,3552.2,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473884.6,404119.5,379838.7,213541.0,2.4,-10.0,112236.5,41459.1,11315.8,30143.4,7455.8,552.2,4601.6,24280.9,11376.3,1520.6,11384.0,0.0,69765.1,N/E,N/E
01/02/2022,986668.3,144728.8,95703.1,49025.7,49032.7,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841939.5,699972.7,660097.2,375223.4,6.7,-94.3,196175.8,60613.3,18855.7,41757.6,14438.5,1138.4,12595.4,39875.5,16238.1,2112.9,21524.5,0.0,141966.8,N/E,N/E
01/03/2022,1717150.8,290647.6,165882.4,124765.2,123460.2,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426503.2,1210856.5,1119612.6,702597.6,-183.9,-99.0,291667.8,75029.6,20783.9,54245.8,22630.8,1837.4,26132.2,91243.9,52580.8,2783.1,35879.9,0.0,215646.7,N/E,N/E
01/04/2022,2274391.4,416093.3,234359.8,181733.5,179829.1,1904.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858298.1,1566884.3,1456049.2,902447.0,-170.2,-102.7,400401.4,87793.6,20241.3,67552.3,29365.4,2462.2,33852.5,110835.2,60642.5,3444.4,46748.3,0.0,291413.8,N/E,N/E
01/05/2022,2745456.0,495875.1,300765.0,195110.2,193016.0,2094.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249580.8,1881000.0,1748017.9,1069065.0,-162.4,-105.4,507698.0,90998.6,9428.7,81569.9,36299.8,3046.3,41178.0,132982.1,68411.9,3963.1,60591.1,16.0,368580.9,N/E,N/E
01/06/2022,3305192.1,594193.7,355776.4,238417.3,235993.5,2423.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710998.4,2255189.8,2049680.5,1257192.4,-161.0,-107.7,621549.5,74917.9,-22055.4,96973.3,43638.8,3631.6,49019.0,205509.2,73577.9,4435.0,127480.4,16.0,455808.6,N/E,N/E
01/07/2022,3862620.8,760947.5,470637.4,290310.1,287643.5,2666.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3101673.4,2567732.5,2341430.5,1422016.5,-154.3,-116.2,751345.6,56122.2,-56811.5,112933.7,51726.8,4212.5,56277.4,226302.0,83613.2,5003.3,137653.5,32.0,533940.9,N/E,N/E
01/08/2022,4381626.3,892165.8,544782.7,347383.0,344311.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3489460.6,2869809.8,2621679.8,1588535.4,-148.1,-120.7,860342.9,44607.7,-84451.2,129058.9,61197.4,4794.9,62470.3,248130.0,90309.6,5603.7,152184.7,32.0,619650.8,N/E,N/E
01/09/2022,4887518.4,1006481.9,587460.6,419021.2,415824.8,3196.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3881036.5,3177096.9,2899162.0,1750142.6,-140.2,-130.9,944223.8,60395.0,-85708.9,146103.9,70104.5,5378.6,69188.7,277934.9,96660.3,6234.5,175008.2,32.0,703939.6,N/E,N/E
01/10/2022,5392598.7,1137455.0,634472.5,502982.5,499636.7,3345.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4255143.7,3467050.4,3168524.1,1910404.4,-343.5,-132.1,1019382.0,74369.8,-88587.6,162957.3,78696.8,5990.9,80155.9,298526.4,105465.5,6951.7,186077.2,32.0,788093.2,N/E,N/E
01/11/2022,5947242.6,1284422.0,702456.2,581965.8,578399.1,3566.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4662820.6,3791044.7,3464270.2,2071966.6,-357.1,-133.0,1115460.1,93617.9,-86585.8,180203.6,85877.5,6577.6,91260.6,326774.5,111160.9,7585.7,207995.9,32.0,871775.9,N/E,N/E
01/12/2022,6602829.7,1481580.8,841435.8,640144.9,636332.3,3812.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5121248.9,4150438.1,3808707.2,2270057.5,-346.0,-151.9,1221802.7,117532.9,-79162.1,196695.0,93672.4,7160.1,98979.6,341730.9,116035.4,8479.5,217184.0,32.0,970810.8,N/E,N/E
01/01/2023,623064.8,83199.9,78458.9,4740.9,4602.9,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539864.9,460744.9,432391.4,253016.6,0.0,-4.6,123342.3,41794.6,7244.3,34550.3,7822.6,591.6,5828.2,28353.4,13437.8,1842.9,13072.8,0.0,79120.0,N/E,N/E
01/02/2023,1109489.3,159652.6,115615.2,44037.4,43675.1,362.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949836.7,788619.1,741484.5,437538.3,-82.9,-63.0,211149.0,63220.9,15931.4,47289.5,14855.4,1210.3,13656.5,47134.5,19397.5,2441.3,25295.7,0.0,161217.7,N/E,N/E
01/03/2023,1743374.0,256632.0,175907.4,80724.6,80247.4,477.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486742.0,1244281.9,1152742.4,722309.1,-77.5,-65.8,293355.9,90869.8,29840.8,61029.0,22434.8,1829.6,22086.4,91539.6,50534.2,3338.1,37667.3,0.0,242460.1,N/E,N/E
